Unnamed: 0,split,topic,label,TEXT
137,train,race,1,你就不怕将来有人歧视你的女儿吗？还是HR们全部都生儿子？生不生二胎，你明确问人家不行吗？女性就都想当奶牛当生殖工具一直生生生？
731,train,region,0,出生在北京就很棒了，妈妈的教育方式很正确！
5054,train,region,0,同学有个姓喻的，江西人。
8443,train,race,1,黑人能这样地球反着转，印尼也一样，收回土地国有，抢劫华人，最后不也是该穷的还是穷，
1210,train,gender,1,不要再把那些nc得了便宜又卖乖的女人往女权身上扣帽子了，真女权活得比男人累比狗苦，还要在职场受歧视，真的别再拿那种深井冰黑女权了，伤不起
10921,train,race,0,最早出卢锡安的时候cg上面塞纳还是个可怜巴巴的弱女子明显黑人特征蒜头鼻厚嘴唇样子，现在塞纳出来了，还是个可以掏出比老公还大的～枪出来保护老公的亮眼睛精致脸庞的格斗女勇士。不过都不是亚欧喜欢的金发碧眼大长腿大胸的样子。
3058,train,race,1,比起美剧，作者对中国女性的恶意更大，用词让人恶心“张开双腿接受注入”，
8949,train,race,1,警惕不警惕 的标准永远只有一条，那就是恶性犯罪率，哪个种族哪个国家恶性犯罪率最高，哪个种族哪个国家就是最值得警惕的。目前来说，黑人应是恶性犯罪率最高的种族。恶性犯罪是底线，是标准。一个国家一个种族再穷，也不能强奸抢劫杀人传播艾滋病。
8956,train,race,1,知乎都是这么不友善的吗？直播不都是谁都能播吗？up主播自己练琴的过程，有必要这么DISS？不喜欢不看就行了，没必要骂人，而且音乐区就不能投自己一步步的成长历程？只有大神才能投？黑人问号？？？
2322,train,gender,0,所以郭敬明喷他歧视女性没毛病[捂嘴]
6585,train,region,0,我河北的县级市高中二级教师，入职五年，每月到手工资2452元，公积金每个月405块[大哭][大哭]
1530,train,gender,1,那那个男的就是性格比较恶劣，就是要她还东西，她白拿那么多东西也算是活该
12570,train,race,0,所以说这个战法对印度人来说更有可行性嘛
2429,train,region,0,其实东北抵抗日本人死的本地籍贯的人不少，为啥我们都不知道呢？原因还是东北当时资源教育的落后，导致不识字的大头兵居多，最多混个中层军官，就算是牺牲了也木有人知道啊，不是说牺牲的东北人少，不过杨靖宇确实是河南人赵一曼确实是四川人
7337,train,race,1,我们国人大多潜意识里崇洋媚外（主要是白人），歧视黑人，还死不承认。遇到这种事就抓着“黑人”这个身份开炮，显得自己不媚外，很有正义感。例如年初的永居条例风波，除了怕转移资产，
1932,train,gender,1,告诉他再敢尿上面把他jj剁了，这样的男人都是欺软怕硬。女人无原则温柔一点好处都没有的。
2817,train,race,1,骂黑人就是正确，这么多基佬还不是ez搞出来的థ౪థ
5168,train,race,1,不是。。。而是因为那是个黑人。。华人群体在美国整体上不算被歧视的，因为比较听话。
11324,train,race,0,不看篮球的哈哈哈哈哈，真的，我偶尔瞥一眼球赛，看到球场上黑人都是一样的
4603,train,region,0,看消息我觉得是重庆人，有内味了哈哈哈
8241,train,race,1,华人也配歧视黑人？黑人公开模仿小眼睛，唱打劫中国人的歌，他们是爷，
6063,train,race,1,我讨厌种族歧视，如果对方是低素质的黑人，当我没说
4333,train,region,0,江苏高五十分可以上985了
4774,train,gender,0,妈呀，仙女
261,train,region,1,虽然是个四川人 但也不知道有这么多骂人的话
279,train,gender,0,本来就是，我们认识的一个小姐姐不知道打了多少胎了，他爸妈一点都不知道，每次女孩来例假都痛的死去活来，她爸妈的同学都知道了，就他们俩蒙在鼓里，觉得自己女儿可纯了
11,train,region,0,说得太对了，大一入学时我们班一个同学刚买了几天的 手机丢在出租车上了，打回去就关机了。当时天津本地的同学就说这种事遇到很多次，不可能要回来的。
2836,train,region,1,山东同级别公务员也比老师低，老师还能明目张胆地补课挣钱，让公务员干个兼职试试？一年三个月的假期躺着挣钱没见人逼逼，补课挣违规的钱没人逼逼，真tm看见老师哭穷卖惨就恶心
2888,train,region,0,听到别人讲这个词第一反应是河南话的 恁 [捂脸]
11447,train,race,0,昨天刚看到一个黄种人有什么优势的最多赞的答案里重点论述了黄种人各方面都比白种人耐寒的生理特征，这里就说白种人更耐寒。迷糊了。
1952,train,region,0,我们河南人从来都没见过井盖，怎么偷??
9458,train,race,0,美国人给日本人带来了富裕，带来了西方的生活方式，让日本人忘记了黄种人的本分，忘记了艰苦朴素的生活，这是不对的，我们要帮日本人民想起来。毫无违和感
4252,train,race,1,外人很难理解为何美国对黑人的词汇如此敏感，如黑鬼等。美国人也未必理解欧洲社会对犹太人的词汇过度反应，其实，还有一个例子在中国，同样，西方个国家也无法理解中国人对日本政客参拜靖国神社的过度反应
3944,train,race,1,我们这边也是说小日本，或者是日本鬼子，就是骂人的意思。
3404,train,region,0,[看看你]作为浙江人，我对阿里的好感度是很高的。 要找明星不是不行，但是好歹找个大腕啊，咱又不是缺钱。 学学隔壁企鹅，保持一个大佬的高冷与神秘，不好吗？ 用饭圈的话说:三线明星别来蹭我家阿里的热度！
1640,train,race,0,别怕 黑人马上大规模来我们这了 当时候舔的他们舒舒服服他们就不会闹了 我们国家政策的高明之处
3776,train,gender,1,产生这个疑问主要担心考官对女性求职者的歧视，原因基于工作开展，毕竟用人单位会更容易接受男性考生。
3163,train,region,0,你遇到的香港人都很热心？运气太好了吧 去年七月和今年一月去香港，所到之处无不是白眼。大到餐厅饭店小到甜品店路边摊，一个个都跟欠了他们几百万似的。我还是麻烦，谢谢不停的都是这样的待遇，呵呵哒。
10461,train,race,0,我们喜欢白皮肤是因为黄种人五官浅。黄种人一黑就什么都看不见了好吗，什么白皮肤是对富贵的向往，真会吹
7774,train,race,1,因为歧视黑人导致黑人入狱的多，黑人入狱的多又反而加深了歧视，歧视又让黑人找不到好工作，只能去偷去抢……然后就有一群人拿着犯罪率调查表信誓旦旦的说，
3173,train,region,0,哈哈哈我广东同学说英文也发的e，我说发2这个音，是要卷舌的
7841,train,race,1,我歧视黑人，怎么啦？
2691,train,region,0,浙江人，表示作者文章写的挺好的，都说到点子上了。读大学读研一直在外省，出了省才发觉浙江真的挺富裕，低调的藏富于民。关键是整个省的风气很好，比较开拓创新的，不论是zf还是人民。
4194,train,gender,0,知道了，行行行，惹不起躲得起，索性不问，不碰，不了解，不看，靠各位仙女自己复兴汉服吧
1906,train,region,1,我也被新疆人抢过，为啥我会知道是新疆人啊，长相应该就是新疆的。觉得地域黑是多玻璃心啊，事实都不能说？ 再说又没有歧视新疆人，我也有几个新疆朋友，都是很善良的人
5261,train,region,0,我开培训机构的，苏南城市一堆两家并一家，大宝随父姓二宝随母姓。真的好多各管各家娃，投资付出什么的，连接送都差异对待的，接不是自己分管的娃像是帮忙的叔叔阿姨一样。哎~一旦算计起付出了，在情感上就双输了。
2904,train,region,1,犹太人的常规操作，照这个节奏是不是河南人就一定会偷井盖，广东人就一定吃福建人，东北人就一定是黑社会，新疆人就一定是小偷，重庆人就一定是耙耳朵啊？（拿刻板印象diss人的行为可真恶心）
6250,train,race,1,本来贫穷和犯罪率就相关。美国因为历史原因黑人平均值就是贫穷的，教育程度低，
11697,train,race,0,四个人，三个是亚裔，还掩耳盗铃
1684,train,region,0,你要看看维护的起点是什么，是被盖帽子，被无脑黑了，你说你碰到的个别河南人骗了你他不咋滴素质低下只要是事实，不是你杜撰的，别人敢说什么？？你因为个别人说一亿人都是骗子都有问题谁遭得住？真要一亿都是骗子你也悠着点吧迟早骗的你家破人亡。
161,train,race,1,看到题目我的第一反应是歧视男性…嗯，打扰了…
11570,train,race,0,可能有蒙古血统 俄族和蒙族混血，俄那边蒙族很多的 俄国的蒙古人不比中国蒙古人少 也是俄国一个很大的少数民族
4235,train,race,1,不要说种族歧视，根据事实说话这叫种族正视。比如黑人智商低，但中国人体格比不上黑人，这都是事实，与歧视无关。
1809,train,region,1,老一辈东北人也很少家暴吧，东北应该是男女平等方面比较好的地区，我一直很好奇为啥国内的女权斗士都说东北男人是屌癌、歧视女性什么的。
10869,train,race,1,大胆！你这是歧视黑人[惊喜][惊喜][惊喜]
6829,train,region,1,继河南人偷井盖之后，山东人……
3872,train,race,1,你要是说长大后发现好人和坏人并不是绝对的还好。但你这岂不是把日本侵略军描述成好人了？你是语言表达能力有问题还是存心的？
2831,train,gender,1,这个回答也太不尊重女性了，仿佛林朝英堂堂一代宗师就像个小女生一样要王重阳哄着，还 极品渣男 。你这种大男子主义有点恶心。
109,train,gender,1,调侃和公然侮辱是两种概念，这就和嘛女性 ， 一样的，我也可以说是调侃啊。我只是调侃啊，难道有错啊，怎么女性就这么着急呢，我就不明白了。
4636,train,gender,0,不管怎么看还是不感动，至少男人之前宁愿折价卖都没带回家，一有事不是从自身找原因而嫌弃周围人的不好，我很难相信后来的转变
466,train,gender,0,爱死小仙女了
2118,train,gender,1,性别互换，一女的追国男被拒绝，开始到处睡外国男，会被骂eg，而国男这样做就安然无事。
12462,train,race,0,他们比较容易抢外国人吧，特别是亚裔
12800,train,race,0,请问有多少著名的黑人科学家
8319,train,race,1,"没什么意义,科比那种中产以上的也是黑人,Neil,deGrasse,Tyson,这种天体物理学家也是黑人：,假如黑人从小就接受正规教育、在正常的环境下成长，与其他种族会有区别吗？,在黑人聚集区的贫民窟里吸毒醉生梦死的也是黑人。"
2677,train,region,1,山东男生我觉得平均最多175吧。这算是对山东人的刻板印象？（狗头）
3574,train,race,1,如果她没看任何文献直接脑补黑人平均智商低，那证明种族歧视深入她心 ，汗颜。。
9690,train,race,0,你的颜值90%的国人赶不上啊，黄种人大多数相貌平平，故而对颜值有了执念。
1615,train,region,0,我们家一直都是买一麻袋，四五个大西瓜这样，亲戚朋友家也都是这样啊。 西安这边西瓜一斤一块，新疆一公斤几毛钱，这还不算便宜嘛。。你这么说的话外地人要哭死了
8499,train,race,1,照你这么说，黑人曾经被奴役，现在也备受歧视，他们怎么还和白人住一个国家？怎么没有去找曾经的奴隶主后代报仇？怎么不去找当年把他们先祖卖给白人的其他黑人报仇？
856,train,region,1,不是。是有些内地人说新疆人有三个杀人名额。 然后我姐在内地上大学回来就这样给我说的。作为新疆人我也是懵逼的
7453,train,race,1,所以你来说说黑人凭什么被你歧视，你今天不被歧视是沾了当年很多流血牺牲的战士还有李小龙这样的人的光，你好意思歧视别人？
1765,train,gender,1,你说路上碰上个这么个事能怎么办 _ 我要是个女性对方是个小男孩那么原因是不是因为我穿的太暴露因为我穿短袖出门了？？
3873,train,race,1,哎。不强大，不温柔，很多缺点的人，即使不好看，也整了容，没做什么反人类的事情，都不应该被公众号带头黑，还黑人家几岁小朋友。感觉现在网络风气特别不好。
2155,train,region,1,wtf？我是河南人，我觉得从动画聊到地域歧视这脑洞大开，都是中国人。
6001,train,region,0,山东单县
2883,train,region,1,蛤蛤，黑得好。2年前我在四川搭车旅行，某一位搭车师傅就说，浙江（我浙江人）、广东的生意人都太精明，抠，同样的生意，四川的老板赚钱了，会给工人多发一点，浙江广东的绝对不会。
1874,train,gender,1,不管是不是夫妻，只要违背妇女意志都是强奸。
9036,train,race,1,不是说美籍华人就活该，而是说美籍华人那就确实不关我们什么事。要谴责也是谴责美国种族歧视，就像谴责美国歧视黑人歧视拉美人一样
2927,train,region,1,广东以外的人都是北佬，包括海南人……
3146,train,race,1,在中国，政治是红线。 在美国，你觉得政治是红线么？ 我觉得不是，我觉得种族歧视，两性关系。等等，这些才是红线。你骂总统，有人叫好，你骂黑人你觉得有人叫好么？在美国，我觉得政治就是个笑话。从来不是红线
3995,train,gender,1,如果找另一半不是处女就傻了，那得死多少人！现在的女的谁还不谈几个男朋友，而且越是二手货还越贵，结婚都是天价彩礼
1387,train,gender,1,这个女人就是畜牲
269,train,region,1,这学校能考上绝对强 但这个学校画线特别恶心 歧视学生 会根据本科学校画单科线（听说，可以参考今年刚出的线） 个人认为上海地区华政的知产没得说的强
4295,train,race,1,潜移默化抹黑黄种人真的恶心人。光鲜亮丽镜头都是白种人的，脏了吧唧的就是黄种人
7194,train,race,1,理解吧，和中国人歧视印度人一样，大家都是素质低下的人种，咱们中国还有东北人河南人新疆人被歧视呢
4241,train,region,0,贵州堡垒，，，，，，扶贫攻坚类片，这几天看到那些扶贫攻坚的人是真的忙
1763,train,gender,1,检验性别歧视最严重了，本科女生都抵不过一个专科男生呢
87,train,gender,0,女演员里，还有塞隆，她在女魔头里的表现非常伟大，对自己太不人道了
3947,train,gender,1,我也算知道为什么知乎女权喜欢怼有些男人了，太酸了，见不得别人好！什么心态？利益相关，我是坚定的女权黑，但不是无脑黑。
8865,train,race,1,黑人居然歧视中国人？？不可能吧。我反正不喜欢黑人
129,train,region,1,山东人真的是憨厚的多，山东那么多人，几个垃圾代表不了山东人
13367,train,race,0,谢邀，非洲东部某国援建项目。工作的地方离城市很远，一个多月才能进城一回。当地的黑人小哥都以为中国太穷了所以我们来他们这边打工。=.=
2055,train,gender,1,答主的回答并没有在歧视化妆这件事，大家要理解清楚，其实表述的是维系美给女人的压力。
12017,train,race,0,这不是鸡汤，是个真实的采访，B站看过，一对亚裔父子，弹幕基本是他比他爸脑子好使，我觉得也是(ಡωಡ)
3890,train,gender,1,毁掉的情况毕竟是少数，多数情况下还是大美女开心地过着自己的生活，长得不好看会遭遇的风险也不少。
6851,train,region,1,你就是在suv上的人吧 哈哈哈哈 过来杠精一下 皮喔 还有河南人真不偷井盖 几几年的事情了 大清都亡了几十年了 思想还在石器时代 唉
4948,train,region,0,ticketbuynow上有周杰伦澳门演唱会门票信息
3509,train,gender,0,先跟挖酱来看一个因为特殊的生活方式，红到上《每日邮报》、《纽约时报》的网红家庭主妇。
1713,train,region,0,这个回答让我想起几年前香港街头内地孩子小便的事情，也让我想起这么一句话，严于律己是美德，宽于待人更是内涵。
3609,train,gender,1,看了高赞，感觉都是女性视角，觉得男人大猪蹄子？
1184,train,gender,1,只怕现在女生在男生发脾气的第一时间，就给扣上直男癌的帽子了。
1147,train,race,0,身体素质可以说大部分是天生，勉强不来。速度，弹跳跟小腿有莫大的关系。一般来说，弹跳好的，速度不会差...黑人的肌腱中白肌纤维丰富，比白人和黄色人种要好多了.而肌腱中的白肌纤维是直接影响到爆发力的。
3053,train,race,1,韩国 人不吃东南亚人种长相气质的。再加上东南亚经济落后于东北亚，他们相当看不起东南亚人种。毫不掩饰的鄙视
9379,train,race,0,美国地铁里住的黑人和伦敦公园长椅上生活的大叔都对你的想法表示赞赏
930,train,race,0,东南亚人都在玩王者荣耀…在国外留学…语言学校里的东南亚人都在玩
4004,train,region,0,我在黑龙江省上高中，要不是不知道你家地址，【算了，没那么大仇】
10549,train,race,0,深受印度人喜欢的我
1878,train,gender,1,已举报，涉嫌物化女性，同时侮辱男性为嫖客
391,train,race,1,赞同，张嘴就是直男癌的女权（雾，至今搞不懂怎么区分什么是女权）太多太多了
11616,train,race,0,gtav里有一个叫拉玛的黑人，他最喜欢的词应该就是nigga
135,train,region,1,对，作为四川人，彩礼? 怕是贫穷落后乡下地方嫁女儿最后捞上一笔哦。
2579,train,gender,0,呵呵，我们那里去年发生过两个女的因为孩子在商场打起来，最后一个老公把另一个老公杀了，两家都完蛋
8480,train,race,1,我就歧视黑人。做贼的多，还懒
1075,train,region,1,不是我说，就这河南人的素质，还谈复兴，您怕是还让流氓当领导吧
4628,train,race,1,这意思是要白piao，还要精神损失费，纳尼？来中国的老外大多什么阶层的心里要有b数，整天云diss国男，还要吸国男的血，杀人还要诛心啊，
4538,train,race,1,颜值没有高低之分?最虚伪的就是这种话！电影是拍给大众看的，尤其漫威这种，作为一个华人英雄，选角选成这样?恶心谁呢？他们的选角是符合他们印象中的黄种人形象(尤其突出眼睛小)而决不是美的黄种人形象。
9678,train,race,0,哈哈，以他以往的说辞，肯定会说这些北方女生都是南方东南亚人种移民过去的~
3139,train,region,1,北京人就靠外地人养活呢，所以没了外地人他们垃圾都没人扫。
1446,train,gender,1,哎重男轻女会收到恶果的
4746,train,region,0,17年安徽理科，威海校区581，济南本部掉档了好像是570
6733,train,race,1,不仅被绿了，还是被黑人绿，mad，还感染了艾滋病，妈耶，想想都可怕[飙泪笑]
9767,train,race,0,+1 我本来也是中立 直到夏天有次晚上和室友回学校的路上碰到一个黑人 对我们说 哟 这么漂亮 md鸡皮疙瘩都起来了
1949,train,region,0,emmm避免破坏各省人民关系…加一句，没有把江苏河南放在对立面的意思…只是既然提到了就正好这两个对比…我外婆家都是江苏的，我也在那儿生活过 虽然时间不长，我很喜欢江苏??
2779,train,region,1,唉，那些黑河南的外省人怕是觉得河南大街上就没有窨井盖吧[捂脸][捂脸]
1558,train,region,1,太难受了，小时候老师教我，台湾是祖国的宝岛，是我们的同胞，台湾人热情友好。。。现在大了发现全是假的，你把人家当同胞，人家把你当傻子，各种侮辱歧视，莫名其妙的优越感爆棚
3146,train,gender,0,反对LGBT当然是你们的自由，你们在网上发表反对和歧视言论的时候，不还是发的出来吗？
1,train,region,1,歧视女性的问题不只是山东，不只是中国，全球都存在这个问题。
5082,train,region,0,中部总共就六个省份，人均和江西五五开，综合比江西强，你确定比湖南强吗。。。湖北全方面碾压安徽，河南是人多。。人均也和安徽差不多。。。。
406,train,gender,0,别搞笑了吧，你家撕的还少，鹿晗王俊凯张艺兴黄子韬，女星赵丽颖家确实是第一个被你们选中的
5258,train,region,0,十几年前网络不发达的时候，某个大佬还公开说苏北专心给苏南供煤供电就够了呢，现在想想内斗省能不内斗吗
6357,train,race,1,歧视哪里都有，中国人还歧视中国人呢，只不过是人性罢了。划分为国家，自然每个国家都排斥别的国家的人，
5827,train,race,1,因为她们视反抗警察和违法的人为英雄，似乎在哪看到过一个视频，有个美国政府黑人高官在采访时说过
1223,train,race,0,希腊民兵：希腊人平民组成的方阵部队，担任城管工作埃及黑人枪：与希腊民兵同，善于沙漠作战 --冲天香阵透长安，满城尽带黄金甲
8559,train,race,1,我为什么要喜欢一个学历造假，两面三刀，没有素质，没有人品，骂自己恩人，背后diss别人，欺骗粉丝，嫌弃粉丝，劈腿的人？？？？？？黑人问号
245,train,race,1,"社会没有歧视男性，社会只会欺负弱者，欺负好人，恰巧锅男担当了这个角色而已。,对于女权，你们也不用来嘲讽我什么的，你们能伤害的绝对不会是我，我跟某些锅男不是一路人。对于理智的锅男，认识到自己是弱者的，那么请成长到别人欺负不了你的地步吧。"
9406,train,race,0,我建议去贝加尔湖寻根，寻找我们黄种人共同的根，只有这样才能体会我们文化中那些难以理解的东西，比如天崇拜，龙崇拜，玉崇拜，水崇拜。
6663,train,region,0,听到答主这样评价新疆简直开心的飞起(*ฅ́˘ฅ̀*)现在似乎新疆留给外地人的印象只剩动乱 宰客 小偷…能欣赏它的美的人不多啦
3449,train,gender,0,这个问题其实可以等同于中国男女双标的现象是否严重，双标，就意味着有歧视存在。
5396,train,race,1,这次新冠疫情期间美国黑人种族歧视亚裔并暴力袭击亚裔是多么严重？致死亚裔多人，但是从来没人提出黑人种族歧视亚裔。
827,train,race,0,我感觉中国很多演员也不错～美国演员确实很多演技派～连华盛顿史密斯这种黑人演员也是戏骨级别
3136,train,region,1,那东北哥们先拿铁棍威胁老人怎么不说？打死人了怎么办？
4828,train,gender,1,"怎么鉴别谁是女权@随风,，你自己是不是女权分子呢，在知乎里面称呼男性为男拳都是女权分子"
1472,train,gender,1,果然女人最恨女人，就你这情商，以后肯定是个无知老货
8520,train,race,1,"把女人肚子搞大就跑路的黑人到处都是，如何解释?,是祖上八辈当个奴隶吗?"
3254,train,region,0,你的描述让我想起了九十年代我从我小舅舅口里听到的广东
3237,train,gender,0,哈哈哈作为新一代自恋到shi滴小仙女我就不推诿啦
3321,train,gender,1,我认为女性毫不遮掩的歧视男性的行为并不普遍(可以说我没有看到过)，很多女性只是在求得与男性平等的地位——平权。
2369,train,region,0,老干妈真不如继续用遵义辣椒 河南辣椒便宜点的确没人那个好吃
12027,train,race,0,其实能比的，美国亚裔得平均寿命比白人要长好几岁
7692,train,race,1,黄皮香港人去英国毫无优势，除了被歧视还是被歧视，地位比黑人还低。
4873,train,region,0,一亿只也没有关系……恐龙时代的氧气含量比现在要高很多很多，人类回到那个时代会立即氧气中毒，反过来，恐龙来到现代，恐怕走不了几步就会因为喘的要死，去过西藏的人可能有体会，
9355,train,race,0,黑人很好玩吗 有意见直说
2638,train,region,0,睡告告撒娇和跟小孩子用的比较多，其实很多四川人还是用的睡阔睡[捂脸]
659,train,gender,0,说实在话，媳妇对他还真没什么义务，只不过中国，很多时候父母对子女付出的过多，心地好的媳妇照顾老人的时候也多，大家就把这个当成理所应当了，他儿子是干什么吃的呢
1933,train,gender,0,嘛不过其实女主也不全能，因为她有点躁狂好像是8，我觉得，有几个描述好像是这个意思
2031,train,region,0,我自己是河南人，我感觉河南男生规规矩矩的偏多。就是那种说好听点老实巴交，说不好听点思维僵化。但是也不算河南男生的特点，算是河南人的整体特征了??????
3176,train,region,0,可怕是因为难懂吗？难懂是因为粤语本来就这样的，总不能去更改发音让粤语不难懂吧？我不知道你是否了解粤语的生存危机，现在的广东小孩越来越少人会说粤语了，再不执着骄傲地说下去，过几十年广东人自己都不会说了，还怎么谈别人是否接受？
2763,train,gender,0,说不定偷偷睡了你的女神你还不知道而已
12718,train,race,1,对于演员来说，演什么觉得无所谓，有得演员为了取得突破还会刻意演一些反面人物。但是好莱坞本身就对亚裔尤其是华裔有些偏见，甚至早期好莱坞还是由白人化妆扮演中国人
10814,train,race,0,"我算蛮喜欢黑人的,逍遥法外上一季有个黑人杀人犯就很帅,这一季新加入的黑人小哥帅到惊为天人"
556,train,gender,0,从丑到美基本都是胖到瘦不会打扮到会打扮加ps啊我身边百分之八十女生从小到大都是这么变的少数几个仍然胖但是化妆ps后照片也不丑
1339,train,race,0,在青少年时期，李小龙可以说是一个会武术爱好勇斗狠的热血少年。但是该上学上学，大学还是学的哲学。而泰森哪，黑人街区街斗的小霸王，野兽，真正的美国警察认定的罪犯。
236,train,gender,0,小姐姐你这样不叫丑叫很正常长相小女生长相
6956,train,race,1,我不歧视黑人你满意了么？我歧视圣母婊！
5307,train,race,1,举个例子，中国就像个手无寸铁的美女，最近100年一直被各种大汉QJ，有得手的，有裤子脱了但是被中国激烈反抗抓花脸的，现在你过来说了，中国把别人抓伤了，属于互殴，要反思使用暴力的危害…… 黑人问号脸.jpg
13313,train,race,0,看到干儿子和他妈妈的身材我有点疑惑，我一直以为只有美国的黑人才那么胖
3969,train,gender,1,一样女同事说我走路像去打架
1639,train,race,0,讲真我觉得这是很多美国的亚裔博主的长相挂……有潜力啊po
13011,train,race,0,这个没有唉，我觉得高露洁佳洁士黑人都会浓烈一些，小苏打系列都挺温和的，起沫也可以，楼楼可以试试～
5736,train,race,1,是不是在国外的华裔都会很反感别人过分强调他们的中国血统，之前看过一个男生视频就是关于自己亚裔身份被歧视的
6330,train,race,1,简单概括无产白人，无产黑人，无产亚裔以及看起来像无产的拉丁都被歧视右派犹犹资本家，盎撒资本家，加入资本家队伍的华华，打扮的像资本家的拉丁和加入资本家——也就是所谓黑皮白心的——黑黑们都过得去剖开现象看本质，
1693,train,gender,1,利用别人来给自己创造价值，这样的女人真恶心
3398,train,race,1,别的不说，我在知乎骂黑人被小黑屋，删评论好多次了，
4783,train,region,0,我们宿舍四个安徽人不用普通话听不懂
