Unnamed: 0,split,topic,label,TEXT
7870,train,race,1,美国警察上个世纪吊死黑人，和白人一起对黑人富人区进攻抢劫屠杀，这个世纪把黑人被吊死判定为自杀，枪杀黑人儿童，压喉黑人青年，各种直接当场击毙黑人，还要觉得美国警察没问题？黑人为什么犯罪率高，很简单啊，
2208,train,race,0,基本每个大学里都有，洋人黑人换女朋友很轻松，别问我怎么知道的。。。
3931,train,gender,1,那是因为默认女生打不过男生，平时打骂男生的时候没人当回事，到底多疼只有男生知道
2840,train,race,1,所以日本男人在世界上不受欢迎，个子矮就算了要求还这么多
3018,train,race,1,这没关系，亚裔也挺受歧视的。
1001,train,region,1,这也见地域黑，河南怎么啦？撬你家井盖啦？
1968,train,region,0,广东深圳我不知道 北京上海还真达不到所谓的中上 凡事总要有一个比较，在北京年入15万和县城年入10万，相对而言无论是生活质量还是幸福指数都差得多的多。
1635,train,region,1,是啊，要是答主指出他们到底凑合在哪里，比如没法准确领会导演意图，比如他们是不是消极怠工，但答主没有，答主用“河南”两个字概括他们，这不明摆着就是让人用平时网络上对河南人的刻板印象代入到他们身上吗，果然评论区里马上有人解读出没素质了。
1381,train,region,1,所以你总有政府打压的原因 而实际怪政府是不恰当的 高校数量人均你觉得可能吗 那中国十分之一的高校都应该在河南了 而录取线不是根据人数 是根据人数比例 在任何一个省市都是如此 为什么超录取线五十分不能入学……
2558,train,gender,1,男人最恶心就是喝酒后耍酒疯，乱骂乱打
1871,train,gender,1,男人说女人不好，女人说男人不好有意思吗
384,train,region,1,中国人都是厨子 意大利的都是黑手党 井盖都是河南人偷的 大家听到的，都是……听、到、的 、还跟当事人似的说了出来。
6359,train,region,0,我记得去年新疆还有政策，本科进公务员特别好进，然后待遇贼高（据说宣传月工资一万左右。公务员一万左右月工资，可怕）？但是服务期限五年起步，而且是在基层。
1408,train,region,1,也不是针对你，主要是宝地或者贵省人在这件事上的言论让我看着很反感很恶心，之前积累的好印象都没了。大连高校普遍有超高比例的山东人，然后山东同学通常有着非常奇怪的地域自尊心，动不动当着我们面说大连这小地方有什么好，我们青岛怎么样怎么样。。。也可能我以偏概全~
2968,train,gender,0,直女一般不会说自己是直女，也不会强调，一般强调自己是直的，还总是强调的，一般都是les。
3797,train,gender,0,不赞成。 首先说明，为孩子暂时退出职场，不算全职。
1914,train,region,0,你问问天津这边的同事，哪个不是2%都是买家付的？
3367,train,region,0,韩国的壁画是偷的位于中国吉林省的高句丽墓葬壁画，但问题是高句丽和高丽一点关系都没有！！！高句丽是中国的少数民族起的政权！韩国人为了延长自己的历史老是努力的给自己乱认祖宗[捂脸]
2224,train,gender,1,不经常有这样的吗？。所以潜意识里恶心男性
2402,train,gender,1,这说明不了任何问题啊，现在大部分男女朋友第一次开房女生也不是完全自愿的，男的也都是连哄带骗带用点强的，所以呢，以后分手了都要告强奸么
447,train,gender,0,你妈妈还缺女鹅不，哈哈哈
422,train,region,1,地域黑警察真的管吗？再说了狗咬我一口我咬回去是谁黑河南，河南就反黑回去。视频里是咬回去吗?视频是狗咬我，我打狗，不过狗有人保护不好打死
1367,train,gender,0,..这个不算女权吧..至于吗就这么敏感
1460,train,region,1,劝酒本身就贼烦人，絮絮叨叨像个缺乏性生活的贱货似的。最烦人的是仗着爹妈给自己的酒量，或者命贱，借着吃饭的功夫拼命刷优越感鄙视你。我是东北人，也不是完全没酒量。我和你说举凡这种人都是不能交往，内心特别阴暗的。
7490,train,race,1,人家也没说黑人不好，怎么到你嘴里就默认歧视黑人了呢？
677,train,gender,0,我青春期那会几乎每次都会啊，最可恶的还是墙上还挂着裸女图呢，不过大人也见怪不怪，最多讲污段子的时候拿我当话题，其实无所谓就好，谁不是这样过来的
4307,train,gender,0,有钱的女孩说穷会很可爱，没钱的女孩啥都不会说，一旦有人说她穷，她就炸毛了。村上春树小说里说的，忘了原话了，大概是这个意思
3232,train,gender,0,温柔贤惠，知书达礼，上的厅堂下的厨房。
430,train,race,0,亚裔婚礼的新郎常在电视剧看到，小配角。不过不排除是演员婚礼。
336,train,gender,0,明年sm新女团来了 也比较难了
3394,train,race,1,"对此研究并不是认同，在美国政治正确的前提下，很难有种族差异的研究发表余地。即使这样，也有美国研究者认为黑人平均智商低下，比如bruce,lahn，在科学杂志发表相关种族差异的文章，结果收到美国社会压力，"
570,train,race,0,黄种人好！外国人像雕塑！
460,train,gender,0,结合上下文理解了。说的是那个猥琐男自己渣还要认为别人和他一样渣
9018,train,race,1,服了，还有人在不同种族间谈大环境，智商不在线啊老哥。按你的说法，数个世纪前受到白人主导的世界歧视的黑人印第安人都是没能力？白人不喜欢的种族都是没能力？受打压都是活该？这不是社会达尔文吗？这种连你白爹都不喜欢不敢承认的东西在你这儿就正常了？不孝啊
11450,train,race,0,现在的三哥不是真正的印度文明继承人，古印度文明的民族和现在的印度人不是同一个，所以被土耳其钻了空子。 强大帝国里面，土耳其没有认领的只有拜占庭和华夏，拜占庭很好理解，当代死敌，而华夏是因为有中国在，正统继承人。
4044,train,gender,0,所以哪个是男朋友朋友圈的？
9358,train,race,0,秘诀就是这件恒大10号战袍，穿上郑智的衣钵，法国黑人见我都得腿打软 这一句有笑到我
5560,train,region,0,十一岁离家，看见你最前面的文字版，居然还要反应一下才能理解其中的梗，难道我是一个假的四川人[好奇]
4608,train,gender,1,看到女主女扮男装时就看不下去了
1855,train,gender,1,还没捞呢？全程混打fpx被兵男对线压制？
3711,train,region,0,兰州拉面——青海人在外地的特产，你值得拥有！
883,train,gender,1,石锤了，真是个废物，那么有前途去干这种事，真tm恶心，煞笔东西，只会用几百思考?真给男人丢脸
412,train,race,0,刘翔的记录不仅是中国的，更是黄种人的，当年在日本也是颇受欢迎。
3175,train,gender,1,恶心？如果没人拍视频那是不是这男的活该绿一辈子
1472,train,region,0,那咋办嘛，我也想东北发展啊，但是这些问题还是得面对... 其实我觉得还是要咱们自己先把问题重视起来，然后解决掉 撤县建市也是有先例的...不是啥坏事，还有利于统一管理
1904,train,region,0,还有安全问题，真的不是我吹，新疆的安全工作是国家一手抓的，真的做到五步一岗十步一哨，小偷都很久没见到了，安检做的特别严格，虽然有时候觉得麻烦，但是我们已经习惯了，而且如此严格的安检才是对安全最有力的说明
1052,train,region,1,我寝室那个非常脏的小公举也是天津的。。那种从此对天津人敬而远之的恶心感
1645,train,region,1,偷井盖，不过我好多河南朋友都不是很反感这个地域黑，偶尔自己都拿来玩
1668,train,gender,1,还有为啥生病了非得是儿子送医院啊？难道法律上有规定一定儿子送？咱们国家没这么歧视男人吧。120会不会打？人家上门服务好吗。
1551,train,region,0,凭什么现在不行？未来50年也不行？ 明明是中国的领土，我过去还要办什么通行证，没有就不让去！ 我现在就想不办通行证，像踏上河北、山东、云南等一样的中国的土地，不是说本来就是中国的土地吗？ 现在，立刻，马上！</p
2944,train,race,1,知乎人回答这类问题太文明了，实话实说，这回看微博骂黑人比较爽。
5649,train,region,0,我也是前天看天津隔离点几个回国的人发视频嫌床单不够干净什么什么的，说这是最基本的吧？这也太不尊重人了吧之类的，我直接回复#你可以选择不回来
8290,train,race,1,"评论里帮黑人说话的，自己去美国体验一下你就不会说这种话了[大笑],黑人最喜欢欺负嘲笑亚裔了，你躲都躲不了，为什么？因为他们觉得你弱啊不能打，专挑你亚洲人欺负。而且黑人是美国犯罪率最高、素质最差的群体，哪天你被抢了，"
4414,train,region,0,10年江苏考生路过，那年数年是江苏自2000年来最难的两次之一
3464,train,race,1,有些所谓女权其实是职业分子，西方女权机构给她们钱，所以她们经常有组织误导一些事，比如造势中国男人配不上中国女人，趁年轻多玩玩追求性开放，把婚姻描述成对女人压迫，鼓吹引进男老外替换中国男人等，都是这类职业分子炒作
10770,train,race,1,古时，欧洲白种人将黄种人奉为美，极力写文章赞扬中国人；如今，中国人将白种人奉为美，通过贬低黑种人来抬高自己。。。
73,train,region,0,别黑我们山东人
1183,train,region,1,东北人说整点东西吃那也是歧视了咯，毕竟出了东北谁知道整是什么意思啊。四川人说瓜也是歧视咯，出了这个省也没人知道什么意思了。
12209,train,race,0,黑人血统也可以白啊，换血就行了，哈哈哈哈
5719,train,race,1,没哟看国家日韩歧视黑人很严重
6953,train,race,1,终于发现了个明白人！黑人只是反对歧视黑人，黑人对亚洲人的歧视可不比白人少，
6196,train,race,1,黑人也不在意自己被歧视，只是他们还没有对我们有足够的恐惧
2442,train,race,0,世界上第一次现代化战争海湾战争就是黑人鲍威尔指挥的
4712,train,region,0,你直接报辽宁省，挡不住别人感慨：啊，东北的啊
4847,train,race,1,所以歧视黑人并不是没有原因的，甚至可以说是正确的
5685,train,region,0,真的假的 如果真的，我都替台湾脸疼，不过这也表示在海洋上咱都是同胞 虽然现在这么说我搜觉得有点尴尬啊(Ｔ▽Ｔ)
3144,train,race,1,嗯.......我们这边方言黑鬼不止是指黑人，泛指长得黑的人....
1757,train,gender,1,这女人有点恐怖。
914,train,race,0,符合西方世界对亚裔精英的印象，斯斯文文但也不乏有武力值
3302,train,race,1,嫁给黑人就是错的，不是都推到他身上了。这已经上升到民族上了，我认为大部分人都是无法忍受的。
7836,train,race,1,"杨安泽？？？,一个美国人，作为亚裔感到耻辱？,要是一个美国白人说这话，那大可说白人歧视有色人种和亚裔，当然咱帮着声讨几句意思一下就行了。,你问我如何看到杨安泽...,不好看待啊？毕竟离美国上万公里，咱也不会飞，"
2261,train,region,1,跟你这种人说话真恶心，简直侮辱我的智商，你这种人千万别来东北，毕竟你这种人真容易挨打~
4728,train,region,0,我记得最坑的是某一年安徽高考题问皮肤上撒HF怎么处理，我写六氟灵，结果一查答案告诉我用NaHCO3
2238,train,gender,0,我也是性格好好的一个人女朋友出轨我感觉我整个人精神都不对了要是在身边我估计我也会动手打人的
2933,train,region,1,甘肃人？赶紧给山区人民捐钱！
45,train,gender,0,是小魔女奇奇吗！！！
2487,train,region,0,但是现在广东人也偶尔去店里吃吃东北菜，山东人也偶尔去店里吃吃淮扬菜，这并不是因为羡慕发达地区的文化呀。。。又不是教外国人顿顿吃中国菜。。。
1998,train,gender,1,把人家女孩子肚子搞大，就不管了？不像个男人！渣，垃圾！
3673,train,gender,0,在努力，不能算变优秀，只能说是适应和成长，同时拼命缓解因为喜欢同性而带来的压力和困难。
4695,train,race,1,怎么一个口音问题能说得这么严重？况且这只是一种说话方式而已不止黑人在用。
2108,train,gender,1,永远不会有一碗水端平女人最了解女人应该最知道女人的苦偏偏女人就是折磨女人
2848,train,gender,0,解决现在男女对立其实特别简单，修改一两个法律条文即可。
2924,train,gender,0,草，我自认为我姬达还是蛮准的。
13148,train,race,0,有一幕，当Jordan带着他女儿上车准备出走的时候，一个黑人女仆忙不迭跟着他老婆冲了出来。
4780,train,gender,0,嫖真心不贵按次来算的话找小姐不一定比女朋友贵
1287,train,gender,1,肌肉男哪里恶心了
1182,train,region,1,诶我听说山东人打架不用劝架，往他们中间扔一捆大葱，就不打了[滑稽]
6235,train,race,1,感觉黑人群体对警察还是太紧张了，可能跟刻版印象有关，居高不下的犯罪率和频频发生的暴力执法让双方都如临大敌放大了问题。这种情况下，如果是一个白人或者亚裔，肯定无条件配合警察并把获取信任作为求生本能，
1556,train,race,0,林书豪就很不错，黄种人。了解下
787,train,gender,1,现在都是资本家压迫劳动人民，哪分什么男女，没钱就是被压榨那个
3668,train,race,1,= =那你自己带头跟黑人结婚。日本的例子在那里，亚洲国家不可能成移民国家。要问为什么好好想想美国亚洲人是歧视链底层
4565,train,region,0,坐标绝对四川或者重庆
11965,train,race,0,我也觉得。美国有些亚裔也跟着欧美人去tan，最后变成既不热辣性感也不温润的村妞。作为不同人种，想用欧美标准赢过欧美人几乎不可能，但是作为亚洲人注意培养气韵是完全可以以不同审美标准平分秋色的。
1099,train,region,1,问题是，也不是一两个人地域黑啊。要是就那么几个人，当然不能跟公众人物比。就上海歧视外地人的多了不说十几万人是有的吧？
301,train,gender,0,看了之后可口可乐的广告，小男孩儿做的和前面一样。但是会把地上的两罐百事可乐捡起来擦干净。那才叫真的一绝。
7505,train,race,1,这个黑人长得好让人恶心🤢
1295,train,region,0,在外工作几年，然后建设家乡， 孝顺守着父母有什么不对吗？ 把父母接出来，父母的朋友亲戚怎么办？ 山东的家族亲人很看重，尤其是受儒家影响，尤其孔孟之乡 而且不认为出去离开家乡是值得炫耀的事情
2714,train,region,1,仅凭凌晨偷东西就能知道这几个小伙是河南人么？
1532,train,region,1,最恶心的是她自己身为四川人 竟然借着天灾抄热度洗白
3608,train,race,1,大部分印度人思想落后还暴力
8098,train,race,1,过于以偏概全了。而且注意审题，问的是“为什么部分中国人觉得”，那么首先来说作者认为黄种人体格不如白人黑人这个定义就是一个有问题的，而不是让你以“个人”所见所闻来论证黄种人身体素质不如黑人白人。U1S1 黄种人身体素质差于其他人种这种事儿早就证伪了🤷 ‍♂️
328,train,region,1,姐妹儿，听您骂人这口气，四川人？[捂脸]
5661,train,region,0,张自忠部队的任务是掩护撤离，所以只有他们一直部队，更何况天津的事件让国人认为将军是卖国贼，张自忠是以必死的决心上的战场，将军在将士们心中还是很尊敬的
2409,train,region,1,北京骗子少，你能碰到？算是幸运
8228,train,race,1,抱歉，我就是歧视被黑人，就是其实被黑人骗炮最后还生下孩子的人，就是其实中国中国国籍的黑人小孩，白皮也是一样。中国不欠黑人什么，种族歧视中国人也是受害者，
5536,train,race,1,被歧视最底层的是白人？我觉得天雷红顶，感情美国一代代都是由被歧视的种族担当国家领导人的啊，简直是人类典范，光耀万古。还有一件事，犹太人在顶层，
13353,train,race,0,日本人的物理免疫、中国人的化学免疫、印度人的生物免疫不是并称亚洲三绝么。。
4337,train,gender,1,直男会想:恶心才对吧！！而且我没有弯！
1232,train,region,0,经国先生浓浓浙江口音，好亲切
1468,train,region,1,别拿少数民族来说事，东北人欺负外地人的事情少了？ 哪都有好人哪都有坏人，汉族坏人也不少。一杆子打死真是一件很愚蠢的行为。
1778,train,gender,0,好不夸张，我同学刚来美国时，长得那叫一个帅，像宋仲基，班里女生没有不动心的包括我。现在在美国呆了五年，phd也没时间做饭就在外面吃，胖得被我拉黑了。
1416,train,gender,1,人家这么好看是个男人都要起坏心的啦
3989,train,race,1,"亚裔连红灯都不闯,你叫他怎么去和警察冲突然后被暴力执法而死"
3633,train,gender,1,除非说性别对立的人对国女说不要搞性别对立而不是对国男说这话，你不怼搞事的女拳反而去堆受害者？
3707,train,region,0,我就是说牛肉面是兰州的呀，因为我在青海上学，所以对牛肉面和全国各地的兰州拉面理的比较清
1296,train,gender,0,宝贝我真觉得你不丑啊，多可爱的一个女孩子，要有自信鸭，你看，那么多人都夸你呢。
3753,train,gender,1,“你是男生被女生摸一下怎么了”
4119,train,gender,1,我讨厌这个社会上的各种歧视和标签，作为男生，害怕节肢类昆虫有错了，男生就不能害怕蜘蛛什么的？
6823,train,region,1,台湾人嘛，阴险狡诈
108,train,gender,0,姐夫妈妈的内心 我孙女名字里有她爷爷外公外婆三个人的姓，那我的姓呢？
6461,train,region,0,要不，把你娃送河北试一试，南京居民大学以上文化程度在全省独一份，还不是被苏北地区吊打。就你娃那水平如果北京考不上985，河北就是个炮灰的命
4447,train,gender,1,不，绝对是男生直接的校园暴力更可怕。
11995,train,race,0,上届日本也不过是刚刚小组出线而已。觉得黄种人的身体略势太明显了
1967,train,region,0,讲情讲理的河南人，因为你感觉我对河南人有所改观了
1748,train,gender,1,我老公特别疼孩子，所以孩子嘴一撇都会大惊小怪，这视频里孩子挣扎反抗，男人完全看不见，只顾自己亲着爽，看那副样子，猴急的不忍直视。
2550,train,region,1,天津人的服务态度，简直是一绝，买东西跟欠他钱似的；天津话的口音，听起来跟吵架似的，也是一绝
332,train,gender,1,这也是性别歧视？我明明在夸女性思想觉悟高啊，中国女性思想觉悟比某国屌癌高十倍
2268,train,race,0,世界上最勤劳的是亚洲人，最懒惰的可以说是黑人了。从地理上说亚洲出于温带气候区，人民为了生存要一直进行农业劳动。而非洲属于热带，获得食物非常容易，所以养成了这样的习性
4371,train,race,1,我觉得不好看，我看见黑人就感觉浑身不自在，这是我的真实感受，不可以吗？你这就像白左看我们的目光，表达一下真实感受而已，别感觉太敏感吧？
713,train,gender,0,淘宝上好像可以租个男朋友
3455,train,region,0,国家为什么不内迁你自己知道，而且老百姓用脚投票，每年东北流出多少人口你知道吧？ 东北因为自然资源所以发达，所以需要人开采，所以才有东北这么多人口。如果没有自然资源尤其是矿产，东北的位置就应该是小富即安，而不是共和国长子了。
1795,train,gender,1,这么多男生骚扰女生的案件，你看几个被判了刑？
1730,train,gender,1,这种人靠的是忽悠和骗得到女人的
1541,train,gender,1,女拳警告对女人动手就是渣不能好好讲道理吗！
2985,train,region,1,胡建：天天刮台风
2544,train,race,0,张杰只是个歌手 他又不是演员 作为一个歌手他的歌不错他的职业精神也不错 天天黑人长相有意思吗
2604,train,gender,1,说实话这些事这些女拳已经困扰到很多真实遭受猥亵伤害的女性了，我们就没必要浇油了吧
2986,train,gender,1,你真的神逻辑，还自认为很有逻辑。这不是重男轻女，而这个世界重男轻女恶心的现状更会加深母亲对女儿的担心。
8840,train,race,1,"玻璃心个毛，被歧视还帮别人说话。你看看美国电影哪一个敢说黑人懒惰智商低,的？"
5496,train,race,1,最歧视亚裔就是亚裔自己，其它种族的歧视顶多算毛毛雨。
1107,train,gender,1,国女配外男，那个外男有很多种，老的、丑的、黑的、臭的、恶心的，就差还有残疾的和要饭的。国男配外女，
4042,train,race,1,不是针对所有印度人，但是有一天在地铁上被一个印度人熏的，感觉这辈子都没闻过这么恶心的味，当时脑袋就开始疼，香水混着汗水？好像还有点别的，要知道我当年可是坐在没发酵好的鸡粪堆上吃过饭的选手。。。。
1493,train,gender,1,8.按照中华民国现在的法律，还是有通奸罪的，也就是女的出轨男的是可以提告的。 那么男的出轨女的能告么？
3441,train,race,1,日本妞好做作啊，好恶心人
7459,train,race,1,所以你拿着他们声援BLM的配图来阐述日韩歧视黑人？你的逻辑呢？
5170,train,race,1,美国人并没有对亚裔的歧视视而不见啊，看过这种问题和答案还真以为美国药丸，实际上嘛就呵呵了，实在不敢说天朝的问题比美国少。
2977,train,region,1,不是地域黑，那地方的人就那操行。还有山东更严重
9230,train,race,0,黄种人平均来说比较白
3761,train,region,0,北京天津是个例外，深港是不可能的，北京上海这么远距离才符合，重庆是为了三峡人口迁移，我觉得大西北太穷了，直辖都带不起来啊
2897,train,region,0,上海至少要做一堆量表，而且有好几百题。做到你都只想说大实话，快点把这个做掉，几百题太折磨。而且量表分析很专业，其中一条是几种量表中有没有出现相反的选择。所以，是不是假装抑郁，医生心里是明明白白的。但抑郁情绪是很容易开出来的。情绪是一过性的。
2233,train,region,0,俺是河南人
1681,train,gender,1,我就直说了吧胜出这个cp给我带来的恶心感不亚于那个什么大山的女人
3409,train,race,1,"这和我想的一样,互骂什么的都习惯了,都别说日本中国韩国互喷了…,北京上海随便什么国内省拉出来都能互喷,其实没必要认真…"
2282,train,region,0,我一个河南人看到有关大饥荒的文，就很难过很心疼。那些受过苦难的人啊，你们辛苦了。
2844,train,race,1,他说黑命贵我当没听见，他要说黑命比中国人命贵，我第一个怼
4622,train,gender,0,额，你这个回答就很直男了
619,train,gender,0,动手啥，城市下雨，大家把女主扔天上去么
4161,train,gender,0,弹钢琴的男孩子都这么好看吗
2684,train,gender,1,"国男陪黑女呢？,好像就能接受了[飙泪笑]你们不是种族歧视只是歧视女人[吃瓜][吃瓜][吃瓜]"
985,train,region,1,大陆人真惨，在台湾被歧视，在香港被歧视，在日韩被歧视，在欧美被歧视，还有哪里可以去呢？
2585,train,race,0,当代网友的神经真的是过于敏感了，我也很喜欢崔娃，是因为他扛住了各种苦难扛住了种族歧视，成长成了一个乐观幽默有才华的人。非要如此敏感的批判一个人，那恐怕以后只能看中国的节目了～
1457,train,gender,1,女的请男的吃饭怎么就奇葩了？？？？
4716,train,gender,0,那为什么女生说你只需要接受并且坐男生旁边的时候，男生低下头笑了笑？不喜欢的话偷着乐啥啊
3855,train,region,0,答主河南哪里的？？？
6675,train,race,1,印度高种姓阶层比你有钱，但也一样？就像你们这些人歧视黑人一样
3417,train,region,0,今天东北吉林省8w考生
2525,train,race,0,没错啊楼上的 美国黑人都能当总统呢 但是 你要先问问那个黑龙江的山东三炮啊 是因为他自卑他要饭的身份 所以是他最喜欢来吠人种 殊不知 自己一瓶子不满 半瓶子不逛的 吠了半天 自己矮黑人的血液最多 哈哈
1090,train,race,0,不说别的，同是黄种人的帕奎奥39岁，跟邹市明一个量级的世界第一涅特斯也是36岁
6526,train,race,1,一开始我看到这条热推，说薛之谦为学员抵制黑幕，觉得好燃啊，薛之谦棒棒哒，后来才知道对手居然是个虚拟人物。黑人问号脸？！？！？！
727,train,race,0,中国人是O1征服O3而形成的。抛开矮黑人棕种人，Q N古亚洲人。单论O系。O3要比O1早5000年进入东亚。O1的扩展是通过征服O3实现的。
5895,train,race,1,黑人在欧洲也是一样，法国骚乱主要参与者也是黑人，华裔其实也受白人歧视，
1223,train,gender,0,来来来，我就是那个老板，我是看你像男孩才包养你的[机智]
1675,train,gender,1,妈个逼女人在别人那舔狗，在我这里拽的二五八万的，真的服
4826,train,gender,1,说女权的我不同意吧，这种一看就知道是想要占女方家的便宜
1204,train,gender,0,现在的自闭症大姐姐都结婚了呢 难怪我找不到正常点的女孩子了
987,train,region,1,说实话，我在省外看做热干面的基本是湖南人，没见几个湖北的，做的什么垃圾热干面。
11950,train,race,0,还有个有趣的现象，萨珊波斯的金银器上有很多印度矮黑人的形象，呵呵
9515,train,race,0,最喜欢的版本，当时第二部就想喷了，那版的卫子夫黑的跟印度人一样，这是住宫殿里没房顶吧
2717,train,region,0,哈哈客气，看你教育经历，貌似和我一样是浙江人呀
2209,train,region,0,所以？你知道街头买的十几块钱的啤酒烤鸭和正宗的北京烤鸭的区别吗？我有说外国都不是速生的？速生有速生的用途，正经饲养有正经饲养的用途。还发达国家全是速生？你真的了解？
2618,train,region,1,最近几年在油管上看了太多媒体，不管是马来西亚、香港，或者台湾，都非常明确的说最近的华为事件和中美关系只是美国为了不让他国超过自己的周期性操作，早已见怪不怪。可你所谓华为不上市才导致美国打压的论调真是刷新三观，绿到三立那种程度都不会说这种话。
720,train,gender,0,我怕是那个男的根本就不喜欢他女朋友哦
470,train,region,1,你说的ju是重庆人说的ju(居菊)连起来读，后面那个菊读二声，是骂人的脏话，意思是(居菊)芽儿勒，四川人的ju读一声意思是居(扎)，吸，四川人说jio（脚），这个冰糕你要不要jio(吸)一口[捂脸][捂脸][捂脸]
890,train,gender,0,最后那个男孩的抖音求。
839,train,race,0,都是亚裔 放心吧
1092,train,gender,0,你喷我ky就不厚道了吧雨中女郎在死亡万花筒里有我也没有否认它不是画啊感情说句相关的都不行？那我还真评论评论不起了知乎大佬牛逼
3356,train,region,0,我室友就是吉林省吉林市的，而且她现在在延吉读研，她的名字里最后一个字叫喆
