Unnamed: 0,split,topic,label,TEXT
9896,train,race,0,好端端的上古北欧神话跑出来了原产非洲的黑人，刚看到的确很出戏。不过海姆达尔的确演的很出色
4925,train,region,0,澳门首家线上赌场
1227,train,gender,1,那男人真恶心
6524,train,race,1,恰恰相反，黑命贵靠的是美国本土的黑人抗争，加上黑人国家集体不给力，算是白人给一点施舍。一个强大国家的移民族裔，给原住民的感觉更多是威胁，自然不会给你任何机会翻身。
2065,train,region,1,在中国总有一些人从来不听前因后果，然后脑洞大开，呃，说句不好听的只有中国人最恨中国人。你看网上就可以看出来，你骂什么都有人来唱反调，但是骂河南人肯定没有人唱反调，呃，河南人自己除外。
4485,train,gender,0,不是据说女方有整理ins的习惯吗，再说了，摘戒指可能只是因为没感情了不想戴了。也不能排除女方没出轨啊？
1759,train,region,1,一看资料又发现您是河南的，我真后悔了，怎么得罪伟大的河南人了？您饶了我吧，有回我的功夫劝你们的老乡别来北京偷井盖儿了啊，更别弄得哪儿哪儿都是艾滋，当然了，最主要的是少偷东西多种树啊
12106,train,race,0,黑人皮肤是最好的吧。。。
11418,train,race,0,你这一说我依稀记得有次和印度人吃饭，确实有聊到林丹和他媳妇。印度还是全民板球，毕不是一般的热爱。不过现实中和电视上，羽毛球都没怎么见过。
5207,train,region,0,我也不懂为啥好多人都说老师公务员工资低哈哈哈哈，同是苏南人🤝
3158,train,region,1,不明白要是在海上杀人，将尸体投入海中还能定罪吗，就像山东渔船杀人事件是怎么定性的
5228,train,region,0,四川话和南京话都是北方语系，说实话，大部分是听得懂得，倒是苏南一些城市，比如苏州，还有上海，他们都是南方语系，那完全就和普通话没啥关系了
2377,train,race,0,“我们亚裔分到的反而会减少”这就话真是包藏祸心，先天然的默认亚洲人要去美国讨饭吃。我们有自己的家园和祖国，谢谢。
1409,train,race,0,是广东体育台播的，歌手是一个黑人胖子，其间会插点NBA赛场画面的。有爱的大神们
2273,train,region,1,总有老鼠屎啊坏了一锅好汤。。总不能以偏概全人生攻击人家民族吧。。。虽然我以前被卖切糕的坑了几十块钱。。我顶多骂那个黑心又缺德的卖主。不会骂新疆人。新疆人口千千万。就出了几个这种人渣渣，剩下的百分之九十九的好人替他们背黑锅？
2523,train,race,0,雅库茨克是黄种人的地方
11202,train,race,0,哇江南大学，我学校就在江大附近，就今天我和我对象放学手拉手走去地铁站哈哈哈哈然后有个黑人骑了个电瓶车超我们挑眉有点痞的那种，那个表情有点好笑。
462,train,gender,0,我的天哪太好看了吧仙女下凡了
5169,train,race,1,啊这，虽然我算是歧视黑人，不过我看片时觉得黑人白人都差不多，都是大部分时候接受不了偶尔看点图个新鲜
2898,train,region,0,哎哟牛逼呢，我哪里有优越感了呢，外地人不懂大连话就不可以了呗，外地人不懂上海话就可以了呗，我还会宁波话广东话呢，不懂东北话不行，那我觉得我会的语言谁不懂也不行，你舒服了吗？
11509,train,race,0,谷歌微软和一大堆顶级企业的印度人总裁多的去了 然而华人就没几个能爬上这个位置的 印度人高种姓的还是过的很舒服机会很多的 当然他们低种姓确实都不被当人了
9304,train,race,0,知乎上嘲笑印度人都是政治正确了吧
2902,train,race,1,印度人大多很会骗人
477,train,region,1,二卷这么恐怖的吗(ŐдŐ๑)？浙江人表示630只能上北农。。。看来这几年浙江卷水了不少啊
2859,train,region,0,刚刚接到一个安徽的手机号电话，给我说是京东金融的，普通话还不标准，问我是不是XX学校毕业的，（但是事实上我已经毕业四年了）我就说你到底要干嘛，到底是哪里的，对面很嘈杂，乌拉乌拉说了一堆，我也没听懂，就直接挂了…搜了一下，真的是骗子[捂脸]
8356,train,race,1,你们在这搞什么性别歧视，这跟白人歧视白人姑娘找黄皮肤有什么区别吗？肤色不能证明这个人是什么样的啊
5312,train,race,1,虽然愤怒，可是毕竟是人家的土地，我们去了是去抢饭碗抢土地，所以必然被排挤，所以如果不能接受就回来自己的土地。可怜了黑人兄弟被歧视这么多年，如果他们不揭竿起义，永远就像摩西带领以色列人出埃及的时候一样，
6592,train,region,0,我是山西的，去年骑车从太原独自出发到北京，一路上见证了河北的污染，从没想过居然这么严重，如果说过娘子关那天我的脸被煤灰吹成了黑色算脏的话，进入河北省界走了二十多公里后就是真正的污染了，包括沿路的污水，村庄周边的垃圾，刺鼻的空气，和五颜六色的烟囱。
4357,train,race,1,thankyou发音但可有，反对这个。这么发音的要么是德州人，要么懒，要么是黑人口音，要么故意这么说，要么逗你玩。反正不是正经发音
1289,train,region,0,那是北京口音
3532,train,region,0,一看就是没去过东北没在东北吃过饭的 我一米八80公斤的山东大汉表示在东北一顿饭只敢点一个菜加一碗饭 你们俩可以体验一下一个普通凉菜装满一个一尺多大的盘子是种什么感觉然后再来评价东北的菜究竟有多大量
437,train,region,0,你躲柜子里，一个原子弹，柜子没事，你也没事，你衣服没了，原子弹还有这功能？广岛原子弹爆炸后是这样的？有没有啥记录，证据确凿的话我帮你打答主的脸，扒光他衣服，让他绕着北京城果奔
7168,train,race,1,"@成功,看来女权把微博那一套带到知乎来了，都学会拉黑人，告诉你把，女权对男性仇视超过了法西斯对中国人的仇视，一个群体居然能将男性说成对女性压迫，这种引导仇恨的理论，有几个女性出来遏制了，不是偷偷吃性别红利，"
8179,train,race,1,既然你感觉歧视黑人没问题，那人家说你种族歧视你也犯不着生气挂人啊[捂脸]
1584,train,region,0,什么叫给不给红包都一样，就拿我天津市肿瘤医院来说，给了红包，立刻安排你住院，做手术，不给，好吧，我们科没床位你等着去吧，要不你换个地方做
3160,train,region,1,我眼里的北京朋友：“会在力所能及里把生活和工作协调好、重感情、节俭又不失大方、知识渊博等等”。
3488,train,region,0,真巧，昨天我们公司也来了女警官制服的大姐培训，讲得内容就是你说的，最后也卖理疗仪，口罩，空气净化器。区别在于我同事们自制力比较强，只买了几个口罩，价格好像真的是85，那个牌子好像是安康诺盾，我是没买。其实我觉得这也是一种传销。 坐标东北某市。
6821,train,race,1,这只是金钱豹的一厢情愿罢了，他认为有了这些武器黑人兄弟就能反抗取得成功，事实真的会是这样吗？这也是黑豹探讨的一个点。
2304,train,region,1,地域歧视也同样严重，甚至少数民族都会被排斥（少数民族肯定算种族歧视了吧）。所以新疆西藏的人待在自己家也不会饿死，就不应该出来找骂吗？
1118,train,region,1,别嫌我说话难听。你自己主动找茬，还恶语相加，别怪别人反击，没理的是你。素质低的是你，反正你的表现还真不如天津土著。
3012,train,race,0,那么，是日语发生了变革呢？还是日本教育发生了变革呢？
4227,train,gender,0,请问，怎样才能找到像你这样的女朋友？
710,train,region,1,北京没文化及有些有文化的土人最大的问题就是对人蔑视的语气！其他城市的土人缺点可能是没礼貌，素质低，但北京土人全包括了
8585,train,race,1,唐朝人至少不双标，他们是瞧不起任何外人，最恶心的是歧视黑人和跪舔白人的双标。
755,train,gender,0,我看少女时代的时候后背的鸡皮疙瘩就没停过
3529,train,region,0,孙策太出戏，东北口音的孙策就怕他葵花点穴手啊，周瑜不够儒雅，气质就差，演的死气沉沉没有青春得意意气风发江东大都督的风采
8687,train,race,1,高层早就重视黑人偷渡移民的问题啦！一直在头疼解决办法，很难！发现偷渡的，总不能打死吧！只要不打死，他就早晚还是能偷渡过来！这已经不是征服的危机啦，整个民族都有威胁！看着吧，
1486,train,gender,1,没有听就可以黑，你这个坏女人，不是什么好东西。
964,train,race,0,真的没想到吴京会用这首歌。不过效果确实很好，先是黑人女性歌唱，然后是白人女性歌唱，最后从军阀枪下救他们的是黄种人的导弹。不知道是不是有意为之，但这种不分种族互相帮助的感觉很好。
7746,train,race,1,黑人是没有成本的，可以是我0.5毛找来的水军，可以是被豆瓣鹅组赶过来吃瓜的不明群众，但是你澄清就得掏肠子。网络暴力还有理了？无关正确与否。
878,train,region,1,不要说我黑广西，很多落后的地方并不是人不努力，而且各种坑；有钱人过去投资时候当地官员挖坑，当地居民也来挖坑，地头蛇也来挖坑；特别没有政策保护的那些投资....
2640,train,race,0,应该要全英文台词，国内英语能对台词的年轻演员没啥吧，就吴亦凡还算行，但演技…所以为啥美国制作的电影多找亚裔阿，因为至少英文台词过关阿
2288,train,race,0,那亚裔美国人过春节算不算美国人过中国节？纽约这边Happy Lunar New Year还蛮热闹的，中国城外的很多商业空间都会摆装饰
4000,train,gender,0,楼主看过女超人第二季么...烂成翔，比闪电侠还烂
2104,train,gender,0,是公猫吗？是你男朋友出现后开始产生反应的吗
3261,train,region,1,东北人就削你了，bb啥，不过你地域黑就有问题了。
12666,train,race,0,白种人和黄种人的审美观不同
1277,train,gender,1,还好没嫁，还有这么恶心的男人
5692,train,region,0,还有一点，三战对美国没有好处。二战之后，美国的利益已经最大化了。再打仗，没有好处，世界已经不是旧殖民时代，是新殖民时代，用经济碾压就行，连中国大陆美国都放弃了，甚至，在韩战前，美国都准备放弃台湾了。更别说美国还主动像出击。
6067,train,race,1,看到这么多同胞关心美国华人被歧视问题，为啥不多关注点身边其实问题？美国华人华裔才几百万人，自己身后十几亿人，
780,train,gender,0,我把女儿当男孩养的。
3848,train,region,0,浙江的二本学校在河南山东都要炒一本线不少分才能上…
5442,train,region,0,雷和卢说小米10的黑稿满天飞，但确实小米10有很多问题，单就葫芦屏就凑齐了东南西北四个方向，有几个镜头反装都在咸鱼叫卖了，你怎么说？ 财经无忌的万字长文扒了小米自成立后到现在的所作所为，也明确指出了小米网络营销的卑鄙套路，有本事去看看？
4960,train,region,0,只有我看到了澳门新葡京娱乐城嘛（光速逃
1171,train,race,0,很吊哦，看来和黑人很熟
3947,train,race,1,问题是有的圣母还反对别人说黑人智商低，对黑人的运动天赋却极致吹捧，正视种族差异就一定是歧视？
4202,train,region,0,贵阳一中？
3243,train,race,1,这是一种阴谋论，但这个因素一定存在。所谓的给你平等地位，其实已经基于有色眼镜了，类似于施舍，真正骨子里的平等，应该从基础设施基础教育上平等，美国是阶级社会，白人都还没平等呢，
6180,train,region,0,有点意思，在福建 威海校区比本部还高三分[捂脸]
896,train,region,1,何止偏见，简直就是偏见啊。 倒不黑你们大河北。最好的朋友就是河北的一群兄弟。河北人才被衡中祸害成这个样子，按道理你们河北人民应该群起而攻之才对。等你长大了，知道有多少企业单位，同等条件下拒收衡中学生，就知道衡中的危害了
12125,train,race,0,黑人牙膏是外国的啊
9299,train,race,0,单说增肌这块好像黄种人睾酮好像还是最高的
615,train,gender,0,作者可以拿走吗？我看到田园女就用你这个嘲讽
4248,train,region,0,我之前也不能接受这玩意，[捂脸]而且我还是川渝的，后来学校门口开了一家炸土豆的，估计是个贵州那边的，把折耳根切碎放土豆里，我就突然爱上了。哈哈哈，
5609,train,region,0,同一届天津考生，同在交医...
1003,train,race,0,想起来印度人的神听力=.=全球的托福里面就印度人的听力独霸群雄连新东方都望尘莫及……大概就是拜印度的几十种英语所赐…… ……又话说印度人考托福是在大广场上拿大喇叭放的哦
130,train,gender,0,看完后很多人默默地去挖个坑，把自己埋了，楼主记得给他们烧些女优车啊房子啥的，漂亮的花哨的就行
631,train,gender,0,小女孩小时候丑长大会好看的
5530,train,race,1,黑人的好吃懒做不是世人，强行安给他们的名声。
11384,train,race,0,印度人能口算99以内的四则运算，他们有个类似的表
5487,train,region,0,用过一段四川第二医科大学的。。。我当时在泸州复读，去看病，就是这个名字
626,train,region,1,大连人是不是东北人不是你们定义的，你以为自己是谁？网络喷子一个
3964,train,race,1,不是骂黑人政治正确，而是骂女生是
3192,train,region,0,你也别一棒子打死所有广东人啊，我前男友三个姐姐家里五套房，爸妈每个小孩都安置房子了啊
2150,train,region,0,这样的房子1000块一个月？羡慕嫉妒恨，上海郊区都特么要翻几番，心都累了。
2970,train,gender,0,可悲不可悲，性取向也不能改变，何况每天都会有大把的异性恋面对被出轨，被抛弃，被忽视的问题，与其考虑是否可悲。
3398,train,gender,1,女性可以保证自己生的孩子一定是自己的基因，但是男性没法确认自己养育的孩子就是自己的基因。
2297,train,gender,1,是的就业歧视女生一个学习好的女生和一个学习一般的男生也可能名额就给了男生
11608,train,race,0,第一集。泰迪在酒馆从窗户看见街对面女主身影时，有三个人和黑人老鸨碰杯。
2121,train,region,1,别闹了好么……连河南人都偷井盖……11区人都是变态……美国人不是白左就是红脖子的偏见都消除不了……“非我族类其心必异”的民族主义还在横行……你期望天朝人能把AI当人……你这是有多无知……
2448,train,gender,1,最后一种也看不起普通的男生啊
3496,train,race,1,在白人社会里，除了白人，任何人都被歧视，区别只是被歧视的方面不同。
3465,train,region,1,敢情你觉得打人男子就打得好？哦，忘了那打人男子是北京人，北京人自来高人一等，跟人都不一样的。楼主也从来没去过医院吧，去过的都知道护士态度不好，那个扭头就说明护士的无视与傲慢，护士说什么你就信？护士要是没有问题，谁没事找事？匿名是因为你心虚
1931,train,region,1,上来就人身攻击咱俩到底谁是地域黑？中央台和新闻联播里面你听他说中国哪个地方不好？体制僵化，官僚风气严重投资不过山海关这些你听过没有？难道不是互联网时代给东北打的标签？我就是东北人，但是我承认东北的不足，护犊子护短解决不了任何问题。
6132,train,region,0,宁夏回族自治区
9660,train,race,0,因为亚裔小哥一直觉得自己怀才不遇啊，自己喜爱编程，也觉得自己可以胜任这一职，但现实却是最低等的修理工，他一个人都会偷偷控制只小鸟玩玩，而现在碰见一个活生生的觉醒机器人，相信这感觉就像的武痴捡到了一本精妙的武功秘籍吧
3773,train,gender,1,泻药，首先要说明的是，性少数群体平权运动是“平权”不是“特权”不是要异性恋人群牺牲什么来满足性少数的胃口。
2981,train,gender,1,跟入职就怀孕的那种zz有的一拼，很恶心。所以不要说歧视女性，是有些女性生生把这条路毁了
9333,train,race,0,按这个说法，现代最接近运动本质的项目就是田径和游泳了，田径基本黑人的天下，游泳白人最强
1811,train,gender,0,可爱啊你，哈哈哈。那个男友眼中和你自己眼中那两张哈哈哈，笑的我啊
6184,train,region,0,总体趋势和其他城市差不多。近一年调整，后面基本慢涨吧。厦门的腹地有限，然而是福建最好城市，所以能吸引省内人员。
2272,train,gender,1,哥，别走心，真家暴起来不管贫富，女人是打不过男人的。
11093,train,race,0,各个国家传统医学都有一套类似理论，都可以自圆其说的，印度人还有人要喝牛尿治病呢，跟中国吃人中黄一样。你算好的了，愿意查资料
10369,train,race,0,真的感慨和雷神也太 像了吧。然后就是这个服装设计的......颜色搭配真的很饱满。最后就是那个弱弱的黑人不自量力，还把本来白色好看高端的一套衣服改成大苍蝇，他居然还没死，他也是个超能力的人吧我猜。
2745,train,gender,1,1. 找到你爱的人，不要因为是les而苦大仇深、忧郁自伤，气压太低的姑娘不会有吸引力。
848,train,race,0,好神奇！我经常觉得有些abc或者其他美国出生成长的亚裔，虽然英语是母语了但是听着就是有点微妙的差别，就是听声音不看人也能听出是亚裔，大概和小时候听到很多亚裔语种有关？
5278,train,region,0,你对政策理解比较幼稚，政策=钱，嘴巴上巴拉巴拉一堆没钱就事没用，江苏今年重大项目总计划投资12000亿不少了吧，福建接近江苏三倍，这叫有政策？连云港发展南京把金陵石化和烷基苯厂这两个绝对的核心国企搬过去了，请问苏南做了什么？笑死人了。
4038,train,gender,0,十八線選秀出來的四千年美女看到好看有才的小姊姊就酸說人家不好他說啥那個說相聲的sb都複合呵呵
6085,train,region,0,宁夏？不是甘肃的吗？（×）
3478,train,region,1,房东黑就房东黑，黑你的人又不代表整个河南。所以请不要地域黑
708,train,gender,1,看了开头五分钟就看不下去了男女主两个zuo逼对着zuo有什么可看的？
1220,train,region,1,和我前男友比较像，也是福建人。我真心不想打地域炮，但是现在想起他来我恶心。讲真，恶心。所以哪怕损失巨大我也要分手。
4327,train,race,1,又一个拿中国警察当垫背，意图给白人老爷脱罪的。在中国，警察绝不会在已经控制住嫌疑人的情况下，随意杀人。
2178,train,region,1,广东人的烧味普通话？这普通话歧视不是一般的深
4608,train,race,1,因为题主很恶意地提了这样一个问题，所以我只能说，黑人也有好看的存在，你们说是个例，能证明吗？不好看的黑人占了总体比例的多少？我们都证明不了各自的观点，不要这么种族主义地看待一些问题，
6046,train,race,1,当全职太太是个人自由不是政治正确，这种向下的自由不能提倡，就像黑人没有做奴隶的自由，女性没有裹小脚的自由一样，是需要全社会一起反对的。
740,train,gender,1,e情况不构成强奸罪。男方没有犯罪意图。就和不知道女方不满14岁而自愿发生性行为不构成犯罪一样。
11676,train,race,0,我去冰岛住过18人混住的，结果有16个印度人。带我吃咖喱。
3521,train,gender,0,我看见有回答里，有人说男性也讨厌被说“你是老实人合适结婚”“你是好人。
2159,train,race,0,年外收割九尾神木剑侠客，其他祥瑞锦衣没有最好，7修满机缘蛮 辅助好看点的。带80以上套子，最好灵鹤大便火车葫芦 宝宝只要全红 有的带上链接 黑人勿扰谢谢
699,train,gender,0,同意，日本工作半年内，办公室一半女士不化妆，爱咋地咋地
656,train,region,1,地区我感觉没什么讲究 也不必在意一定要同城面交 因为面交时间也很短根本看不出什么 也不是北京就一定是商贩 同时骗子在哪里也都是骗子 看重地区不如看中机器本身
454,train,race,0,有个黑人小伙，我看蛮帅的，你可以找找他
12082,train,race,0,铁血上有讨论，有图，米军有黑人单兵可以抗起开枪的，
5335,train,region,0,此地话就是山西人走西口带过去的方言 我们在内蒙那边的亲戚跟我们交流毫无障碍
10721,train,race,0,海盗的意义好像是西方第一次出现民主平等自由，一人一票制，以及没有种族歧视（船员不管黑人白人都不受歧视），以及抢夺的财报平分，人手一份（船长和厨师双方）
12098,train,race,0,别说我国，缅甸都有。看一个新闻摄影，缅甸一个犹太人家庭在以色列大使馆戴着小白帽，拿着大卫六角旗坐在大厅椅子上，等着移民办理的消息。一家老小长得跟东南亚人没丁点区别。
2982,train,gender,1,男人冲动暴躁，但是胆大不慌，女人矫情胆小，但是细腻温和，这才叫证实两性差异。 只吹男人胆大不慌，嘲笑女人矫情胆小，这是你说的歧视。
10325,train,race,0,汉族和少数民族只是民族，中国是国家，两个概念，元朝是蒙古族，明朝是汉族，清朝是满族，他们只是民族政权，而中国是国家概念，元明清是中国不同政权而已。你所说的蛮夷和汉族是一个国家的不同民族。
2880,train,race,1,最可怕的是很可能华裔被打压之后不会怪美国社会反而会怪中国[飙泪笑]
2071,train,region,1,他是河南的？那他为什么还要说自己是北京纯爷们？看不起我大河南？我大河南人杰地灵多好！不要地域黑，特别讨厌地域黑，地域黑的人难道你不是中国人？
1563,train,region,1,骗子，拐骗最多的就是四川重庆那边的，可以查阅你不知道百大真实案件，全国恶性案件，包括强烈，偷盗，杀人，河南连前五都进不了。这还是河南人口最多的情况下。所以这些地域黑都是一群墙头草。说白了就是无脑黑
11543,train,race,0,收WJB小光刀剑，三年以下或大红区来，黑人都来，表怕我没钱。电话18717126271。支持短信，
4132,train,race,1,美国时间周二傍晚在亚特兰大发生恶性杀人案件，受害者8个人里6个是亚裔，其中4个韩国籍，另外2个看名字是华裔。今天上午CNN头版全是这个新闻，拜登也就这件事说话了。之前总听说美国对亚裔种族歧视日益严重，还不太了解，
2876,train,region,0,文章里已经分析的很清楚了，如果新疆不要，那就是多米诺骨牌效应，然后西藏，接下来蒙古，直接威胁到中原
2825,train,region,1,我也觉得不到百分之一，我山东的，现在着急山东老乡们就这么见不得实话？有吃喝不赤贫就满足？能往好处看吗？跟好地方差距是不是越来越大？乡镇上别说一万，六千工资的有几个？穷了？落后了还说不得？非得盯着人家穷地方比找优越感？出息呢？
298,train,gender,0,奥莉是个小淑女哦，你们教导有方。
9424,train,race,0,相比厕纸普及之前的几千年时间里印度人的做法还是性价比很高的 当然在二十一世纪我不觉得他们的做法有理 所以轻点喷我
433,train,region,1,是啊，这样的事情东北从未见过，根本没有恶搞，就是简单仪式，还有人说过东北人都是骗子，造假，我就呵呵了，各种假货各种毒真没有东北出来的！
2494,train,race,0,因为美国黑人真的一直在全面斗争
4697,train,region,0,作为一个从辽大毕业了好多年的辽宁人，你都不造我有多么的思念老雪嘤嘤嘤嘤嘤
3619,train,region,0,书里的也不算见过吧。金先生作品里有韦小宝，韦一笑这些韦姓角色，也许跟他生活在香港有关，地处广西附近。
5449,train,race,1,我不能确定，但是爱因斯坦出生在啥年代？那时候还有黑奴，黑人根本没有很好的受教育机会和环境
3193,train,race,1,外网拿这个造势爽了，说是这种言论威胁了他们所谓的“皿煮”，“民主”华人圈有个怪象不看政绩看民主，
1535,train,race,0,万字是很远古的符号，除了佛教采用外其它地方也有用，希特勒认为这个符号是属于雅利安民族的（他们认为佛教来源印度人甚至西藏人也属于雅利安民族），用这个熟悉的符号就是因为它能激发起民族情绪。类似于中国人看到龙的图腾。
1633,train,gender,1,狗男女怎么样了？没抓到吗？
13013,train,race,0,曾经有一个黑人，他找到了一个神灯，神给他3个愿望。 他的第一个愿望是：希望天天有水喝。 他的第二个愿望是：希望能变白。 他的第三个愿望是：希望天天看女生的屁股。 神说：“好！” 于是“砰”的一声，黑人的愿望实现了——他变成了一个马桶！
5662,train,region,0,天津公司？
6074,train,race,1,因为总有人觉得别人又歧视亚洲人又歧视黄种人想方设法黑哥哥[可怜]
2045,train,gender,0,我很喜欢杨蓉，她的演技在我看来挺好的，但我总觉得她不适合演女一，说实话，我喜欢她演的反派[捂脸]
3150,train,gender,1,这更说明了现行教育体制是不利于男孩成长的，是对男性全体的歧视对待
5144,train,race,1,很多人就是非要把印巴裔、西裔、黑人和中东绿绿混为一谈，说得好像只有华裔跟白人老爷一样是欧美的国家栋梁，好像海外华人个个都是衣冠楚楚的高学历中产。那么多华人黑帮、黑工和骗子就当看不见
1686,train,gender,1,男的觉得娶谁都不干净，女的觉得嫁谁都吃亏
1002,train,gender,0,我就是没有女票的程序猿，懒得买衣服，感觉好麻烦
4986,train,region,0,澳门威尼斯巴黎人线上赌场上线啦( •̀∀•́ )
9483,train,race,0,很高兴这几年国人的金牌意识没那么强烈。但希望在大家不要忘记，在我们金牌意识特别强烈的那几年，我们伤害了一个中国田径的骄傲，一个第一次在田径项目上摘金的黄种人，一个第一次在田径项目上摘金的中国人！
10660,train,race,0,印度人每天都用英语，口语好有啥奇怪的……英国人英语口语也好呢
1650,train,gender,1,男生善变你就不要喜欢男生搞不懂男人几十个亿出点渣男就喜欢以偏概全男人把你怎么了？
1162,train,gender,1,对对对，女主动不动就跪，我真心觉得这部剧就是在侮辱女性，赞扬女性就是要委曲求全，宣扬重男轻女思想，搞不懂这么恶心的片咋还能通过广电
272,train,region,1,在国内我大河南人也有时候会被歧视，也是很醉。如果有人和我黑河南简直觉得这哥们也是智商感人，非常同情ta没来过大河南吃刀削面和胡辣汤╮（╯＿╰）╭
6374,train,race,1,都说美国人歧视黑人，结果咱们是歧视中国人
5807,train,race,1,日韩人民是否歧视黑人或有偏见？
761,train,race,0,中国人应该向黑人学习，不要满足于自己的小圈子，试着去同国外的主流社会抗争以及发声。真棒
9242,train,race,0,你想简单了，在北京拿个外籍比买学区房便宜。米国人也需要努力，米国的黄种人就更得努力了。
163,train,race,1,男子汉怎么能哭鼻子和性别歧视有啥关系，这是歧视女的还是男的呢
1740,train,region,1,我觉得最牛逼的是河南的驻马店 \r\n印象中N个杀人狂都是那的 各种杀
7091,train,race,1,有一段时间看了一张图特别恶心，一群留学黑人照片下边P图我们都是炎黄子孙。我们的祖先英烈打下的土地。现在中国过好了，跑过来成了炎黄子孙？政府还默认这种事情发生。看看广州三元里的黑人。不都是偷渡来的，
4266,train,gender,1,可悲，谁她妈健身就是为了给女看的了？？
823,train,gender,0,他怕你知道他换过很多女朋友
2004,train,region,0,后来遇到几个很不错的河南人，及时止住了我！
11201,train,race,0,印度人也认为喝牛尿有用。
7313,train,race,1,真不值得为毛会喜欢黑人，黑乎乎的，我不是种族歧视，只是个人不喜欢黑人。。。还是喜欢中国人。。。
921,train,gender,0,他们是未婚先孕的。绿了她男友。谁知道她咋和行长突然怀孕的。如果行长不娶他，估计名声不保。天天去银行门口拉横幅，敢不娶吗
160,train,region,1,为什么这么辣鸡的骗子还能逍遥法外这么多年，怎么还没死呢？一想就气炸，mmp上海的骗子一条龙
2840,train,region,1,苏北人招你惹你了，秀优越感来了
2835,train,region,0,不止是天津吧，全国哪哪都有这样的现象吧。现在老师的职业素养参差不齐，打着为学生好的旗号，灌输不正当的三观思想！[撇嘴][撇嘴]
